id	chrom	len	cumul
scaff_group_006	WSYH01003193.1	71290	286453513
scaff_group_006	WSYH01003194.1	71280	286524793
scaff_group_006	WSYH01003195.1	71277	286596070
scaff_group_006	WSYH01003196.1	71272	286667342
scaff_group_006	WSYH01003197.1	71219	286738561
scaff_group_006	WSYH01003198.1	71140	286809701
scaff_group_006	WSYH01003199.1	71133	286880834
scaff_group_006	WSYH01003200.1	71102	286951936
scaff_group_006	WSYH01003201.1	71102	287023038
scaff_group_006	WSYH01000340.1	227784	287250822
scaff_group_006	WSYH01003202.1	71098	287321920
scaff_group_006	WSYH01003203.1	71086	287393006
scaff_group_006	WSYH01003204.1	71077	287464083
scaff_group_006	WSYH01003205.1	71076	287535159
scaff_group_006	WSYH01003206.1	71074	287606233
scaff_group_006	WSYH01003207.1	71030	287677263
scaff_group_006	WSYH01003208.1	71015	287748278
scaff_group_006	WSYH01003209.1	70994	287819272
scaff_group_006	WSYH01003210.1	70991	287890263
scaff_group_006	WSYH01003211.1	70968	287961231
scaff_group_006	WSYH01000341.1	227761	288188992
scaff_group_006	WSYH01003212.1	70956	288259948
scaff_group_006	WSYH01003213.1	70946	288330894
scaff_group_006	WSYH01003214.1	70943	288401837
scaff_group_006	WSYH01003215.1	70936	288472773
scaff_group_006	WSYH01003216.1	70926	288543699
scaff_group_006	WSYH01003217.1	70919	288614618
scaff_group_006	WSYH01003218.1	70893	288685511
scaff_group_006	WSYH01003219.1	70893	288756404
scaff_group_006	WSYH01003220.1	70886	288827290
scaff_group_006	WSYH01003221.1	70886	288898176
scaff_group_006	WSYH01000054.1	386795	289284971
scaff_group_006	WSYH01000342.1	227257	289512228
scaff_group_006	WSYH01003222.1	70864	289583092
scaff_group_006	WSYH01003223.1	70853	289653945
scaff_group_006	WSYH01003224.1	70846	289724791
scaff_group_006	WSYH01003225.1	70836	289795627
scaff_group_006	WSYH01003226.1	70825	289866452
scaff_group_006	WSYH01003227.1	70808	289937260
scaff_group_006	WSYH01003228.1	70798	290008058
scaff_group_006	WSYH01003229.1	70789	290078847
scaff_group_006	WSYH01003230.1	70760	290149607
scaff_group_006	WSYH01003231.1	70755	290220362
scaff_group_006	WSYH01000343.1	226705	290447067
scaff_group_006	WSYH01003232.1	70718	290517785
scaff_group_006	WSYH01003233.1	70704	290588489
scaff_group_006	WSYH01003234.1	70650	290659139
scaff_group_006	WSYH01003235.1	70639	290729778
scaff_group_006	WSYH01003236.1	70617	290800395
scaff_group_006	WSYH01003237.1	70596	290870991
scaff_group_006	WSYH01003238.1	70573	290941564
scaff_group_006	WSYH01003239.1	70567	291012131
scaff_group_006	WSYH01003240.1	70551	291082682
scaff_group_006	WSYH01003241.1	70548	291153230
scaff_group_006	WSYH01000344.1	226555	291379785
scaff_group_006	WSYH01003242.1	70537	291450322
scaff_group_006	WSYH01003243.1	70526	291520848
scaff_group_006	WSYH01003244.1	70486	291591334
scaff_group_006	WSYH01003245.1	70472	291661806
scaff_group_006	WSYH01003246.1	70457	291732263
scaff_group_006	WSYH01003247.1	70457	291802720
scaff_group_006	WSYH01003248.1	70456	291873176
scaff_group_006	WSYH01003249.1	70439	291943615
scaff_group_006	WSYH01003250.1	70439	292014054
scaff_group_006	WSYH01003251.1	70430	292084484
scaff_group_006	WSYH01000345.1	225770	292310254
scaff_group_006	WSYH01003252.1	70419	292380673
scaff_group_006	WSYH01003253.1	70415	292451088
scaff_group_006	WSYH01003254.1	70396	292521484
scaff_group_006	WSYH01003255.1	70390	292591874
scaff_group_006	WSYH01003256.1	70333	292662207
scaff_group_006	WSYH01003257.1	70311	292732518
scaff_group_006	WSYH01003258.1	70284	292802802
scaff_group_006	WSYH01003259.1	70281	292873083
scaff_group_006	WSYH01003260.1	70280	292943363
scaff_group_006	WSYH01003261.1	70267	293013630
scaff_group_006	WSYH01000346.1	225739	293239369
scaff_group_006	WSYH01003262.1	70265	293309634
scaff_group_006	WSYH01003263.1	70263	293379897
scaff_group_006	WSYH01003264.1	70245	293450142
scaff_group_006	WSYH01003265.1	70235	293520377
scaff_group_006	WSYH01003266.1	70228	293590605
scaff_group_006	WSYH01003267.1	70215	293660820
scaff_group_006	WSYH01003268.1	70203	293731023
scaff_group_006	WSYH01003269.1	70187	293801210
scaff_group_006	WSYH01003270.1	70167	293871377
scaff_group_006	WSYH01003271.1	70155	293941532
scaff_group_006	WSYH01000347.1	225501	294167033
scaff_group_006	WSYH01003272.1	70133	294237166
scaff_group_006	WSYH01003273.1	70127	294307293
scaff_group_006	WSYH01003274.1	70113	294377406
scaff_group_006	WSYH01003275.1	70101	294447507
scaff_group_006	WSYH01003276.1	70083	294517590
scaff_group_006	WSYH01003277.1	70075	294587665
scaff_group_006	WSYH01003278.1	70063	294657728
scaff_group_006	WSYH01003279.1	70059	294727787
scaff_group_006	WSYH01003280.1	70030	294797817
scaff_group_006	WSYH01003281.1	70017	294867834
scaff_group_006	WSYH01000348.1	225271	295093105
scaff_group_006	WSYH01003282.1	70015	295163120
scaff_group_006	WSYH01003283.1	69998	295233118
scaff_group_006	WSYH01003284.1	69961	295303079
scaff_group_006	WSYH01003285.1	69938	295373017
scaff_group_006	WSYH01003286.1	69908	295442925
scaff_group_006	WSYH01003287.1	69905	295512830
scaff_group_006	WSYH01003288.1	69900	295582730
scaff_group_006	WSYH01003289.1	69876	295652606
scaff_group_006	WSYH01003290.1	69859	295722465
scaff_group_006	WSYH01003291.1	69771	295792236
scaff_group_006	WSYH01000349.1	224674	296016910
scaff_group_006	WSYH01003292.1	69768	296086678
scaff_group_006	WSYH01003293.1	69750	296156428
scaff_group_006	WSYH01003294.1	69743	296226171
scaff_group_006	WSYH01003295.1	69729	296295900
scaff_group_006	WSYH01003296.1	69728	296365628
scaff_group_006	WSYH01003297.1	69719	296435347
scaff_group_006	WSYH01003298.1	69702	296505049
scaff_group_006	WSYH01003299.1	69686	296574735
scaff_group_006	WSYH01003300.1	69648	296644383
scaff_group_006	WSYH01003301.1	69641	296714024
scaff_group_006	WSYH01000350.1	224485	296938509
scaff_group_006	WSYH01003302.1	69616	297008125
scaff_group_006	WSYH01003303.1	69582	297077707
scaff_group_006	WSYH01003304.1	69567	297147274
scaff_group_006	WSYH01003305.1	69547	297216821
scaff_group_006	WSYH01003306.1	69545	297286366
scaff_group_006	WSYH01003307.1	69543	297355909
scaff_group_006	WSYH01003308.1	69525	297425434
scaff_group_006	WSYH01003309.1	69447	297494881
scaff_group_006	WSYH01003310.1	69443	297564324
scaff_group_006	WSYH01003311.1	69441	297633765
scaff_group_006	WSYH01000351.1	224410	297858175
scaff_group_006	WSYH01003312.1	69440	297927615
scaff_group_006	WSYH01003313.1	69437	297997052
scaff_group_006	WSYH01003314.1	69435	298066487
scaff_group_006	WSYH01003315.1	69435	298135922
scaff_group_006	WSYH01003316.1	69435	298205357
scaff_group_006	WSYH01003317.1	69419	298274776
scaff_group_006	WSYH01003318.1	69419	298344195
scaff_group_006	WSYH01003319.1	69410	298413605
scaff_group_006	WSYH01003320.1	69393	298482998
scaff_group_006	WSYH01003321.1	69374	298552372
scaff_group_006	WSYH01000055.1	385094	298937466
scaff_group_006	WSYH01000352.1	224006	299161472
scaff_group_006	WSYH01003322.1	69357	299230829
scaff_group_006	WSYH01003323.1	69333	299300162
scaff_group_006	WSYH01003324.1	69305	299369467
scaff_group_006	WSYH01003325.1	69273	299438740
scaff_group_006	WSYH01003326.1	69272	299508012
scaff_group_006	WSYH01003327.1	69221	299577233
scaff_group_006	WSYH01003328.1	69220	299646453
scaff_group_006	WSYH01003329.1	69218	299715671
scaff_group_006	WSYH01003330.1	69217	299784888
scaff_group_006	WSYH01003331.1	69191	299854079
scaff_group_007	WSYH01000353.1	223815	300077894
scaff_group_007	WSYH01003332.1	69183	300147077
scaff_group_007	WSYH01003333.1	69174	300216251
scaff_group_007	WSYH01003334.1	69146	300285397
scaff_group_007	WSYH01003335.1	69133	300354530
scaff_group_007	WSYH01003336.1	69122	300423652
scaff_group_007	WSYH01003337.1	69122	300492774
scaff_group_007	WSYH01003338.1	69115	300561889
scaff_group_007	WSYH01003339.1	69112	300631001
scaff_group_007	WSYH01003340.1	69089	300700090
scaff_group_007	WSYH01003341.1	69084	300769174
scaff_group_007	WSYH01000354.1	223704	300992878
scaff_group_007	WSYH01003342.1	69049	301061927
scaff_group_007	WSYH01003343.1	69049	301130976
scaff_group_007	WSYH01003344.1	69005	301199981
scaff_group_007	WSYH01003345.1	68986	301268967
scaff_group_007	WSYH01003346.1	68975	301337942
scaff_group_007	WSYH01003347.1	68968	301406910
scaff_group_007	WSYH01003348.1	68966	301475876
scaff_group_007	WSYH01003349.1	68960	301544836
scaff_group_007	WSYH01003350.1	68928	301613764
scaff_group_007	WSYH01003351.1	68866	301682630
scaff_group_007	WSYH01000355.1	223572	301906202
scaff_group_007	WSYH01003352.1	68834	301975036
scaff_group_007	WSYH01003353.1	68831	302043867
scaff_group_007	WSYH01003354.1	68824	302112691
scaff_group_007	WSYH01003355.1	68811	302181502
scaff_group_007	WSYH01003356.1	68797	302250299
scaff_group_007	WSYH01003357.1	68790	302319089
scaff_group_007	WSYH01003358.1	68786	302387875
scaff_group_007	WSYH01003359.1	68775	302456650
scaff_group_007	WSYH01003360.1	68765	302525415
scaff_group_007	WSYH01003361.1	68749	302594164
scaff_group_007	WSYH01000356.1	223399	302817563
scaff_group_007	WSYH01003362.1	68715	302886278
scaff_group_007	WSYH01003363.1	68713	302954991
scaff_group_007	WSYH01003364.1	68708	303023699
scaff_group_007	WSYH01003365.1	68705	303092404
scaff_group_007	WSYH01003366.1	68615	303161019
scaff_group_007	WSYH01003367.1	68563	303229582
scaff_group_007	WSYH01003368.1	68552	303298134
scaff_group_007	WSYH01003369.1	68505	303366639
scaff_group_007	WSYH01003370.1	68496	303435135
scaff_group_007	WSYH01003371.1	68492	303503627
scaff_group_007	WSYH01000357.1	223230	303726857
scaff_group_007	WSYH01003372.1	68475	303795332
scaff_group_007	WSYH01003373.1	68454	303863786
scaff_group_007	WSYH01003374.1	68453	303932239
scaff_group_007	WSYH01003375.1	68447	304000686
scaff_group_007	WSYH01003376.1	68438	304069124
scaff_group_007	WSYH01003377.1	68436	304137560
scaff_group_007	WSYH01003378.1	68409	304205969
scaff_group_007	WSYH01003379.1	68349	304274318
scaff_group_007	WSYH01003380.1	68336	304342654
scaff_group_007	WSYH01003381.1	68334	304410988
scaff_group_007	WSYH01000358.1	223057	304634045
scaff_group_007	WSYH01003382.1	68308	304702353
scaff_group_007	WSYH01003383.1	68275	304770628
scaff_group_007	WSYH01003384.1	68265	304838893
scaff_group_007	WSYH01003385.1	68217	304907110
scaff_group_007	WSYH01003386.1	68210	304975320
scaff_group_007	WSYH01003387.1	68201	305043521
scaff_group_007	WSYH01003388.1	68148	305111669
scaff_group_007	WSYH01003389.1	68145	305179814
scaff_group_007	WSYH01003390.1	68144	305247958
scaff_group_007	WSYH01003391.1	68120	305316078
scaff_group_007	WSYH01000359.1	222724	305538802
scaff_group_007	WSYH01003392.1	68104	305606906
scaff_group_007	WSYH01003393.1	68054	305674960
scaff_group_007	WSYH01003394.1	68051	305743011
scaff_group_007	WSYH01003395.1	68039	305811050
scaff_group_007	WSYH01003396.1	68032	305879082
scaff_group_007	WSYH01003397.1	68003	305947085
scaff_group_007	WSYH01003398.1	67992	306015077
scaff_group_007	WSYH01003399.1	67945	306083022
scaff_group_007	WSYH01003400.1	67930	306150952
scaff_group_007	WSYH01003401.1	67930	306218882
scaff_group_007	WSYH01000360.1	222534	306441416
scaff_group_007	WSYH01003402.1	67891	306509307
scaff_group_007	WSYH01003403.1	67855	306577162
scaff_group_007	WSYH01003404.1	67827	306644989
scaff_group_007	WSYH01003405.1	67793	306712782
scaff_group_007	WSYH01003406.1	67789	306780571
scaff_group_007	WSYH01003407.1	67745	306848316
scaff_group_007	WSYH01003408.1	67737	306916053
scaff_group_007	WSYH01003409.1	67726	306983779
scaff_group_007	WSYH01003410.1	67698	307051477
scaff_group_007	WSYH01003411.1	67696	307119173
scaff_group_007	WSYH01000361.1	222360	307341533
scaff_group_007	WSYH01003412.1	67695	307409228
scaff_group_007	WSYH01003413.1	67686	307476914
scaff_group_007	WSYH01003414.1	67682	307544596
scaff_group_007	WSYH01003415.1	67647	307612243
scaff_group_007	WSYH01003416.1	67638	307679881
scaff_group_007	WSYH01003417.1	67637	307747518
scaff_group_007	WSYH01003418.1	67635	307815153
scaff_group_007	WSYH01003419.1	67613	307882766
scaff_group_007	WSYH01003420.1	67596	307950362
scaff_group_007	WSYH01003421.1	67585	308017947
scaff_group_007	WSYH01000056.1	384370	308402317
scaff_group_007	WSYH01000362.1	222250	308624567
scaff_group_007	WSYH01003422.1	67584	308692151
scaff_group_007	WSYH01003423.1	67573	308759724
scaff_group_007	WSYH01003424.1	67556	308827280
scaff_group_007	WSYH01003425.1	67549	308894829
scaff_group_007	WSYH01003426.1	67545	308962374
scaff_group_007	WSYH01003427.1	67539	309029913
scaff_group_007	WSYH01003428.1	67529	309097442
scaff_group_007	WSYH01003429.1	67485	309164927
scaff_group_007	WSYH01003430.1	67475	309232402
scaff_group_007	WSYH01003431.1	67464	309299866
scaff_group_007	WSYH01000363.1	222099	309521965
scaff_group_007	WSYH01003432.1	67458	309589423
scaff_group_007	WSYH01003433.1	67444	309656867
scaff_group_007	WSYH01003434.1	67393	309724260
scaff_group_007	WSYH01003435.1	67343	309791603
scaff_group_007	WSYH01003436.1	67332	309858935
scaff_group_007	WSYH01003437.1	67332	309926267
scaff_group_007	WSYH01003438.1	67323	309993590
scaff_group_007	WSYH01003439.1	67300	310060890
scaff_group_007	WSYH01003440.1	67274	310128164
scaff_group_007	WSYH01003441.1	67274	310195438
scaff_group_007	WSYH01000364.1	221353	310416791
scaff_group_007	WSYH01003442.1	67271	310484062
scaff_group_007	WSYH01003443.1	67252	310551314
scaff_group_007	WSYH01003444.1	67230	310618544
scaff_group_007	WSYH01003445.1	67200	310685744
scaff_group_007	WSYH01003446.1	67199	310752943
scaff_group_007	WSYH01003447.1	67180	310820123
scaff_group_007	WSYH01003448.1	67178	310887301
scaff_group_007	WSYH01003449.1	67170	310954471
scaff_group_007	WSYH01003450.1	67153	311021624
scaff_group_007	WSYH01003451.1	67138	311088762
scaff_group_007	WSYH01000365.1	221323	311310085
scaff_group_007	WSYH01003452.1	67137	311377222
scaff_group_007	WSYH01003453.1	67132	311444354
scaff_group_007	WSYH01003454.1	67097	311511451
scaff_group_007	WSYH01003455.1	67048	311578499
scaff_group_007	WSYH01003456.1	67032	311645531
scaff_group_007	WSYH01003457.1	66985	311712516
scaff_group_007	WSYH01003458.1	66981	311779497
scaff_group_007	WSYH01003459.1	66953	311846450
scaff_group_007	WSYH01003460.1	66920	311913370
scaff_group_007	WSYH01003461.1	66911	311980281
scaff_group_007	WSYH01000366.1	220880	312201161
scaff_group_007	WSYH01003462.1	66907	312268068
scaff_group_007	WSYH01003463.1	66902	312334970
scaff_group_007	WSYH01003464.1	66878	312401848
scaff_group_007	WSYH01003465.1	66842	312468690
scaff_group_007	WSYH01003466.1	66804	312535494
scaff_group_007	WSYH01003467.1	66800	312602294
scaff_group_007	WSYH01003468.1	66764	312669058
scaff_group_007	WSYH01003469.1	66758	312735816
scaff_group_007	WSYH01003470.1	66753	312802569
scaff_group_007	WSYH01003471.1	66729	312869298
scaff_group_007	WSYH01000367.1	220836	313090134
scaff_group_007	WSYH01003472.1	66728	313156862
scaff_group_007	WSYH01003473.1	66704	313223566
scaff_group_007	WSYH01003474.1	66700	313290266
scaff_group_007	WSYH01003475.1	66698	313356964
scaff_group_007	WSYH01003476.1	66690	313423654
scaff_group_007	WSYH01003477.1	66684	313490338
scaff_group_007	WSYH01003478.1	66676	313557014
scaff_group_007	WSYH01003479.1	66602	313623616
scaff_group_007	WSYH01003480.1	66581	313690197
scaff_group_007	WSYH01003481.1	66579	313756776
scaff_group_007	WSYH01000368.1	220381	313977157
scaff_group_007	WSYH01003482.1	66556	314043713
scaff_group_007	WSYH01003483.1	66537	314110250
scaff_group_007	WSYH01003484.1	66536	314176786
scaff_group_007	WSYH01003485.1	66519	314243305
scaff_group_007	WSYH01003486.1	66504	314309809
scaff_group_007	WSYH01003487.1	66501	314376310
scaff_group_007	WSYH01003488.1	66468	314442778
scaff_group_007	WSYH01003489.1	66463	314509241
scaff_group_007	WSYH01003490.1	66430	314575671
scaff_group_007	WSYH01003491.1	66409	314642080
scaff_group_007	WSYH01000369.1	220352	314862432
scaff_group_007	WSYH01003492.1	66393	314928825
scaff_group_007	WSYH01003493.1	66388	314995213
scaff_group_007	WSYH01003494.1	66385	315061598
scaff_group_007	WSYH01003495.1	66316	315127914
scaff_group_007	WSYH01003496.1	66306	315194220
scaff_group_007	WSYH01003497.1	66297	315260517
scaff_group_007	WSYH01003498.1	66288	315326805
scaff_group_007	WSYH01003499.1	66286	315393091
scaff_group_007	WSYH01003500.1	66284	315459375
scaff_group_007	WSYH01003501.1	66257	315525632
scaff_group_007	WSYH01000370.1	220049	315745681
scaff_group_007	WSYH01003502.1	66194	315811875
scaff_group_007	WSYH01003503.1	66167	315878042
scaff_group_007	WSYH01003504.1	66155	315944197
scaff_group_007	WSYH01003505.1	66142	316010339
scaff_group_007	WSYH01003506.1	66100	316076439
scaff_group_007	WSYH01003507.1	66097	316142536
scaff_group_007	WSYH01003508.1	66084	316208620
scaff_group_007	WSYH01003509.1	66081	316274701
scaff_group_007	WSYH01003510.1	66065	316340766
scaff_group_007	WSYH01003511.1	66065	316406831
scaff_group_007	WSYH01000371.1	219746	316626577
scaff_group_007	WSYH01003512.1	66064	316692641
scaff_group_007	WSYH01003513.1	66045	316758686
scaff_group_007	WSYH01003514.1	66036	316824722
scaff_group_007	WSYH01003515.1	66025	316890747
scaff_group_007	WSYH01003516.1	66013	316956760
scaff_group_007	WSYH01003517.1	66010	317022770
scaff_group_007	WSYH01003518.1	65985	317088755
scaff_group_007	WSYH01003519.1	65936	317154691
scaff_group_007	WSYH01003520.1	65925	317220616
scaff_group_007	WSYH01003521.1	65920	317286536
scaff_group_007	WSYH01000057.1	384258	317670794
scaff_group_007	WSYH01000372.1	219603	317890397
scaff_group_007	WSYH01003522.1	65891	317956288
scaff_group_007	WSYH01003523.1	65890	318022178
scaff_group_007	WSYH01003524.1	65885	318088063
scaff_group_007	WSYH01003525.1	65871	318153934
scaff_group_007	WSYH01003526.1	65871	318219805
scaff_group_007	WSYH01003527.1	65832	318285637
scaff_group_007	WSYH01003528.1	65788	318351425
scaff_group_007	WSYH01003529.1	65760	318417185
scaff_group_007	WSYH01003530.1	65729	318482914
scaff_group_007	WSYH01003531.1	65701	318548615
scaff_group_007	WSYH01000373.1	219418	318768033
scaff_group_007	WSYH01003532.1	65682	318833715
scaff_group_007	WSYH01003533.1	65668	318899383
scaff_group_007	WSYH01003534.1	65660	318965043
scaff_group_007	WSYH01003535.1	65616	319030659
scaff_group_007	WSYH01003536.1	65597	319096256
scaff_group_007	WSYH01003537.1	65574	319161830
scaff_group_007	WSYH01003538.1	65554	319227384
scaff_group_007	WSYH01003539.1	65533	319292917
scaff_group_007	WSYH01003540.1	65506	319358423
scaff_group_007	WSYH01003541.1	65504	319423927
scaff_group_007	WSYH01000374.1	219314	319643241
scaff_group_007	WSYH01003542.1	65500	319708741
scaff_group_007	WSYH01003543.1	65491	319774232
scaff_group_007	WSYH01003544.1	65467	319839699
scaff_group_007	WSYH01003545.1	65452	319905151
scaff_group_007	WSYH01003546.1	65449	319970600
scaff_group_007	WSYH01003547.1	65443	320036043
scaff_group_007	WSYH01003548.1	65426	320101469
scaff_group_007	WSYH01003549.1	65420	320166889
scaff_group_007	WSYH01003550.1	65410	320232299
scaff_group_007	WSYH01003551.1	65407	320297706
scaff_group_007	WSYH01000375.1	219141	320516847
scaff_group_007	WSYH01003552.1	65391	320582238
scaff_group_007	WSYH01003553.1	65388	320647626
scaff_group_007	WSYH01003554.1	65385	320713011
scaff_group_007	WSYH01003555.1	65382	320778393
scaff_group_007	WSYH01003556.1	65382	320843775
scaff_group_007	WSYH01003557.1	65299	320909074
scaff_group_007	WSYH01003558.1	65259	320974333
scaff_group_007	WSYH01003559.1	65229	321039562
scaff_group_007	WSYH01003560.1	65228	321104790
scaff_group_007	WSYH01003561.1	65207	321169997
scaff_group_007	WSYH01000376.1	218670	321388667
scaff_group_007	WSYH01003562.1	65175	321453842
scaff_group_007	WSYH01003563.1	65151	321518993
scaff_group_007	WSYH01003564.1	65142	321584135
scaff_group_007	WSYH01003565.1	65126	321649261
scaff_group_007	WSYH01003566.1	65119	321714380
scaff_group_007	WSYH01003567.1	65117	321779497
scaff_group_007	WSYH01003568.1	65074	321844571
scaff_group_007	WSYH01003569.1	65069	321909640
scaff_group_007	WSYH01003570.1	65054	321974694
scaff_group_007	WSYH01003571.1	65027	322039721
scaff_group_007	WSYH01000377.1	218641	322258362
scaff_group_007	WSYH01003572.1	65012	322323374
scaff_group_007	WSYH01003573.1	64995	322388369
scaff_group_007	WSYH01003574.1	64983	322453352
scaff_group_007	WSYH01003575.1	64980	322518332
scaff_group_007	WSYH01003576.1	64976	322583308
scaff_group_007	WSYH01003577.1	64971	322648279
scaff_group_007	WSYH01003578.1	64956	322713235
scaff_group_007	WSYH01003579.1	64925	322778160
scaff_group_007	WSYH01003580.1	64885	322843045
scaff_group_007	WSYH01003581.1	64884	322907929
scaff_group_007	WSYH01000378.1	218571	323126500
scaff_group_007	WSYH01003582.1	64873	323191373
scaff_group_007	WSYH01003583.1	64872	323256245
scaff_group_007	WSYH01003584.1	64872	323321117
scaff_group_007	WSYH01003585.1	64858	323385975
scaff_group_007	WSYH01003586.1	64847	323450822
scaff_group_007	WSYH01003587.1	64825	323515647
scaff_group_007	WSYH01003588.1	64788	323580435
scaff_group_007	WSYH01003589.1	64788	323645223
scaff_group_007	WSYH01003590.1	64775	323709998
scaff_group_007	WSYH01003591.1	64750	323774748
scaff_group_007	WSYH01000379.1	218156	323992904
scaff_group_007	WSYH01003592.1	64743	324057647
scaff_group_007	WSYH01003593.1	64657	324122304
scaff_group_007	WSYH01003594.1	64609	324186913
scaff_group_007	WSYH01003595.1	64606	324251519
scaff_group_007	WSYH01003596.1	64574	324316093
scaff_group_007	WSYH01003597.1	64565	324380658
scaff_group_007	WSYH01003598.1	64559	324445217
scaff_group_007	WSYH01003599.1	64557	324509774
scaff_group_007	WSYH01003600.1	64554	324574328
scaff_group_007	WSYH01003601.1	64520	324638848
scaff_group_007	WSYH01000380.1	217827	324856675
scaff_group_007	WSYH01003602.1	64509	324921184
scaff_group_007	WSYH01003603.1	64503	324985687
scaff_group_007	WSYH01003604.1	64481	325050168
scaff_group_007	WSYH01003605.1	64467	325114635
scaff_group_007	WSYH01003606.1	64466	325179101
scaff_group_007	WSYH01003607.1	64465	325243566
scaff_group_007	WSYH01003608.1	64454	325308020
scaff_group_007	WSYH01003609.1	64451	325372471
scaff_group_007	WSYH01003610.1	64445	325436916
scaff_group_007	WSYH01003611.1	64420	325501336
scaff_group_007	WSYH01000381.1	217394	325718730
scaff_group_007	WSYH01003612.1	64413	325783143
scaff_group_007	WSYH01003613.1	64407	325847550
scaff_group_007	WSYH01003614.1	64374	325911924
scaff_group_007	WSYH01003615.1	64358	325976282
scaff_group_007	WSYH01003616.1	64314	326040596
scaff_group_007	WSYH01003617.1	64297	326104893
scaff_group_007	WSYH01003618.1	64287	326169180
scaff_group_007	WSYH01003619.1	64282	326233462
scaff_group_007	WSYH01003620.1	64270	326297732
scaff_group_007	WSYH01003621.1	64263	326361995
scaff_group_007	WSYH01000058.1	383310	326745305
scaff_group_007	WSYH01000382.1	217245	326962550
scaff_group_007	WSYH01003622.1	64256	327026806
scaff_group_007	WSYH01003623.1	64240	327091046
scaff_group_007	WSYH01003624.1	64223	327155269
scaff_group_007	WSYH01003625.1	64201	327219470
scaff_group_007	WSYH01003626.1	64157	327283627
scaff_group_007	WSYH01003627.1	64150	327347777
scaff_group_007	WSYH01003628.1	64138	327411915
scaff_group_007	WSYH01003629.1	64129	327476044
scaff_group_007	WSYH01003630.1	64100	327540144
scaff_group_007	WSYH01003631.1	64083	327604227
scaff_group_007	WSYH01000383.1	217161	327821388
scaff_group_007	WSYH01003632.1	64079	327885467
scaff_group_007	WSYH01003633.1	64077	327949544
scaff_group_007	WSYH01003634.1	64060	328013604
scaff_group_007	WSYH01003635.1	64055	328077659
scaff_group_007	WSYH01003636.1	64036	328141695
scaff_group_007	WSYH01003637.1	64025	328205720
scaff_group_007	WSYH01003638.1	64016	328269736
scaff_group_007	WSYH01003639.1	64016	328333752
scaff_group_007	WSYH01003640.1	64013	328397765
scaff_group_007	WSYH01003641.1	63978	328461743
scaff_group_007	WSYH01000384.1	216795	328678538
scaff_group_007	WSYH01003642.1	63978	328742516
scaff_group_007	WSYH01003643.1	63973	328806489
scaff_group_007	WSYH01003644.1	63967	328870456
scaff_group_007	WSYH01003645.1	63932	328934388
scaff_group_007	WSYH01003646.1	63916	328998304
scaff_group_007	WSYH01003647.1	63915	329062219
scaff_group_007	WSYH01003648.1	63903	329126122
scaff_group_007	WSYH01003649.1	63900	329190022
scaff_group_007	WSYH01003650.1	63873	329253895
scaff_group_007	WSYH01003651.1	63854	329317749
scaff_group_007	WSYH01000385.1	216565	329534314
scaff_group_007	WSYH01003652.1	63825	329598139
scaff_group_007	WSYH01003653.1	63821	329661960
scaff_group_007	WSYH01003654.1	63817	329725777
scaff_group_007	WSYH01003655.1	63808	329789585
scaff_group_007	WSYH01003656.1	63803	329853388
scaff_group_007	WSYH01003657.1	63798	329917186
scaff_group_007	WSYH01003658.1	63788	329980974
scaff_group_007	WSYH01003659.1	63777	330044751
scaff_group_007	WSYH01003660.1	63777	330108528
scaff_group_007	WSYH01003661.1	63774	330172302
scaff_group_007	WSYH01000386.1	216507	330388809
scaff_group_007	WSYH01003662.1	63773	330452582
scaff_group_007	WSYH01003663.1	63765	330516347
scaff_group_007	WSYH01003664.1	63751	330580098
scaff_group_007	WSYH01003665.1	63719	330643817
scaff_group_007	WSYH01003666.1	63712	330707529
scaff_group_007	WSYH01003667.1	63712	330771241
scaff_group_007	WSYH01003668.1	63693	330834934
scaff_group_007	WSYH01003669.1	63690	330898624
scaff_group_007	WSYH01003670.1	63677	330962301
scaff_group_007	WSYH01003671.1	63660	331025961
scaff_group_007	WSYH01000387.1	216047	331242008
scaff_group_007	WSYH01003672.1	63651	331305659
scaff_group_007	WSYH01003673.1	63635	331369294
scaff_group_007	WSYH01003674.1	63625	331432919
scaff_group_007	WSYH01003675.1	63609	331496528
scaff_group_007	WSYH01003676.1	63566	331560094
scaff_group_007	WSYH01003677.1	63549	331623643
scaff_group_007	WSYH01003678.1	63533	331687176
scaff_group_007	WSYH01003679.1	63527	331750703
scaff_group_007	WSYH01003680.1	63526	331814229
scaff_group_007	WSYH01003681.1	63510	331877739
scaff_group_007	WSYH01000388.1	215375	332093114
scaff_group_007	WSYH01003682.1	63494	332156608
scaff_group_007	WSYH01003683.1	63482	332220090
scaff_group_007	WSYH01003684.1	63470	332283560
scaff_group_007	WSYH01003685.1	63452	332347012
scaff_group_007	WSYH01003686.1	63435	332410447
scaff_group_007	WSYH01003687.1	63421	332473868
scaff_group_007	WSYH01003688.1	63409	332537277
scaff_group_007	WSYH01003689.1	63317	332600594
scaff_group_007	WSYH01003690.1	63307	332663901
scaff_group_007	WSYH01003691.1	63294	332727195
scaff_group_007	WSYH01000389.1	215250	332942445
scaff_group_007	WSYH01003692.1	63290	333005735
scaff_group_007	WSYH01003693.1	63279	333069014
scaff_group_007	WSYH01003694.1	63264	333132278
scaff_group_007	WSYH01003695.1	63255	333195533
scaff_group_007	WSYH01003696.1	63248	333258781
